SOC,Voltage,branch,time_s,current_A,capacity_Ah
0.015533183691879476,0.500626862,lithiation,2510.0,4.32767e-05,3.0172688611111182e-05
0.015595070145262546,0.5000812411,lithiation,2520.0,4.32762e-05,3.0292900972222292e-05
0.015656955883632563,0.4998336732,lithiation,2530.0,4.32757e-05,3.0413111944444516e-05
0.015718841550501274,0.5028460622,lithiation,2540.0,4.32761e-05,3.053332277777785e-05
0.015780726502356932,0.5014977455,lithiation,2550.0,4.32747e-05,3.0653532222222294e-05
0.015842611168207364,0.499804765,lithiation,2560.0,4.32757e-05,3.077374111111118e-05
0.015904496048561714,0.4959340394,lithiation,2570.0,4.3275e-05,3.089395041666673e-05
0.015966381071918674,0.4946050942,lithiation,2580.0,4.32759e-05,3.1014160000000064e-05
0.016028266166776946,0.4935510457,lithiation,2590.0,4.32751e-05,3.113436972222229e-05
0.01615203642799479,0.4931478202,lithiation,2610.0,4.3275e-05,3.137478930555563e-05
0.01621392080784,0.4915163815,lithiation,2620.0,4.3275e-05,3.149499763888896e-05
0.016275805187685212,0.4895914495,lithiation,2630.0,4.3275e-05,3.161520597222229e-05
0.016337690854553926,0.4879451096,lithiation,2640.0,4.32768e-05,3.1735416805555626e-05
0.016399576449921332,0.4867072403,lithiation,2650.0,4.32749e-05,3.1855627500000073e-05
0.01646146104427046,0.4855725467,lithiation,2660.0,4.32754e-05,3.197583625000007e-05
0.016523345495616976,0.4844273031,lithiation,2670.0,4.32747e-05,3.209604472222229e-05
0.016585230447472635,0.4845444262,lithiation,2680.0,4.32761e-05,3.2216254166666735e-05
0.01664711518482437,0.4832673073,lithiation,2690.0,4.32744e-05,3.233646319444451e-05
0.016708999993677417,0.4834399521,lithiation,2700.0,4.32762e-05,3.245667236111117e-05
0.016770885088535685,0.4815698862,lithiation,2710.0,4.32748e-05,3.25768820833334e-05
0.016832770326396566,0.4819338024,lithiation,2720.0,4.32764e-05,3.26970920833334e-05
0.016894656851280943,0.4815661311,lithiation,2730.0,4.32766e-05,3.28173045833334e-05
0.01695654323316271,0.4812689424,lithiation,2740.0,4.32762e-05,3.2937516805555626e-05
0.017018429186036643,0.4797583222,lithiation,2750.0,4.3276e-05,3.3057728194444514e-05
0.01708031442389752,0.4787872732,lithiation,2760.0,4.32752e-05,3.3177938194444514e-05
0.017142199375753175,0.481140703,lithiation,2770.0,4.32756e-05,3.329814763888896e-05
0.017204085185624496,0.4796486199,lithiation,2780.0,4.32764e-05,3.341835875000007e-05
0.017265971496004957,0.478679806,lithiation,2790.0,4.32763e-05,3.3538570833333405e-05
0.017327857520380196,0.478484869,lithiation,2800.0,4.3276e-05,3.365878236111118e-05
0.017389743687758048,0.476505816,lithiation,2810.0,4.32765e-05,3.377899416666674e-05
0.017451629998138506,0.4772648215,lithiation,2820.0,4.32762e-05,3.389920625000007e-05
0.017513515879511134,0.4781268537,lithiation,2830.0,4.32759e-05,3.4019417500000074e-05
0.01757540168938246,0.4764227867,lithiation,2840.0,4.32761e-05,3.413962861111119e-05
0.01763728656973681,0.4743925631,lithiation,2850.0,4.32746e-05,3.425983791666674e-05
0.017699171021083322,0.4732006788,lithiation,2860.0,4.32755e-05,3.438004638888896e-05
0.017761056687952036,0.4726188183,lithiation,2870.0,4.32763e-05,3.4500257222222294e-05
0.01782294163980769,0.4708265364,lithiation,2880.0,4.32745e-05,3.462046666666674e-05
0.017884825805148993,0.4696101844,lithiation,2890.0,4.32752e-05,3.474067458333341e-05
0.01794671054250073,0.4692625701,lithiation,2900.0,4.32753e-05,3.486088361111118e-05
0.01800859592336422,0.4676763117,lithiation,2910.0,4.32761e-05,3.498109388888896e-05
0.018070481375729013,0.4669743776,lithiation,2920.0,4.32754e-05,3.510130430555563e-05
0.01813236618458206,0.46988222,lithiation,2930.0,4.32752e-05,3.5221513472222295e-05
0.018194250492925966,0.4702891409,lithiation,2940.0,4.32747e-05,3.534172166666674e-05
0.018256134586765962,0.4684776068,lithiation,2950.0,4.32749e-05,3.546192944444452e-05
0.018318018823608565,0.4660508335,lithiation,2960.0,4.32749e-05,3.558213750000008e-05
0.018379903131952473,0.4653244317,lithiation,2970.0,4.3275e-05,3.5702345694444524e-05
0.01844178758329899,0.4660723209,lithiation,2980.0,4.32751e-05,3.582255416666674e-05
0.018503672177648117,0.4651524723,lithiation,2990.0,4.32752e-05,3.594276291666674e-05
0.01856555720100508,0.4641688764,lithiation,3000.0,4.32757e-05,3.606297250000007e-05
0.018627442796372483,0.4636403918,lithiation,3010.0,4.3276e-05,3.6183183194444514e-05
0.018689327962732056,0.4611957967,lithiation,3020.0,4.32751e-05,3.630339305555563e-05
0.018751212914587714,0.4592790306,lithiation,3030.0,4.32757e-05,3.642360250000007e-05
0.018813098080947284,0.458047837,lithiation,3040.0,4.32754e-05,3.654381236111118e-05
0.018874983390309467,0.4581893981,lithiation,3050.0,4.32759e-05,3.6664022500000066e-05
0.018936868556669043,0.460134387,lithiation,3060.0,4.32752e-05,3.678423236111118e-05
0.01899875393753253,0.4604775608,lithiation,3070.0,4.32762e-05,3.690444263888895e-05
0.01906063881788688,0.461491555,lithiation,3080.0,4.32745e-05,3.702465194444451e-05
0.019122523340734707,0.4592515826,lithiation,3090.0,4.32757e-05,3.714486055555562e-05
0.019184408006585142,0.4582746327,lithiation,3100.0,4.32747e-05,3.7265069444444515e-05
0.01924629202892383,0.4594013095,lithiation,3110.0,4.32748e-05,3.7385277083333405e-05
0.01930817612276382,0.4580359757,lithiation,3120.0,4.32748e-05,3.750548486111118e-05
0.019370060216603816,0.4558174908,lithiation,3130.0,4.32748e-05,3.7625692638888966e-05
0.019431945239960776,0.4541868269,lithiation,3140.0,4.32761e-05,3.77459022222223e-05
0.019493830835328182,0.4530164003,lithiation,3150.0,4.32756e-05,3.786611291666674e-05
