variant,time_s,soc_experiment,soc_model_average,soc_model_surface,voltage_sim_V,voltage_exp_V
A5_geom_only,45740.020000000004,0.283061254482874,0.25106453746627755,0.25214894789878084,0.15965446835159136,0.078336291
A5_geom_only,45820.020000000004,0.2835563351618961,0.251501333959917,0.25259032826462713,0.15956994351534717,0.0782636553
A5_geom_only,45900.020000000004,0.28405141541191015,0.2519381284431887,0.25303172439481103,0.15948564742444624,0.078176938
A5_geom_only,45980.020000000004,0.28454649344538324,0.25237492547900536,0.2534731482795025,0.15940154873439766,0.0781295002
A5_geom_only,46060.020000000004,0.2850415764839492,0.25281172348242265,0.2539145832375456,0.1593176450215896,0.0780398175
A5_geom_only,46140.020000000004,0.2855366551609341,0.25324851795730857,0.25435602635969834,0.1592339009492391,0.0779805183
A5_geom_only,46230.020000000004,0.2860936223101721,0.25373991348206903,0.2548526815754125,0.159139836568735,0.0779093653
A5_geom_only,46310.020000000004,0.2865887016306691,0.25417671251153695,0.2552941726261433,0.15905634432308713,0.0778411776
A5_geom_only,46390.020000000004,0.28708378352521363,0.25461351459424386,0.2557356878381208,0.15897292702736146,0.0777892917
A5_geom_only,46470.020000000004,0.28757886878032046,0.25505031815311474,0.25617721448222996,0.15888957839920434,0.077724807
A5_geom_only,46550.020000000004,0.28807395074636655,0.2554871135950898,0.256618731890878,0.15880627845782097,0.0776202977
A5_geom_only,46630.020000000004,0.2885690252762747,0.25592390914675184,0.25706028700088857,0.1587229546863762,0.077587679
A5_geom_only,46710.020000000004,0.2890641078858326,0.2563607081508507,0.25750185607735826,0.15863963450794027,0.077512823
A5_geom_only,46790.020000000004,0.289559188421852,0.2567975026255842,0.2579434309224876,0.15855627049641613,0.077437222
A5_geom_only,46870.020000000004,0.2900542689578714,0.25723430017921045,0.2583850394863326,0.1584728221904563,0.0774053484
A5_geom_only,46950.020000000004,0.29054934749185374,0.25767109562077245,0.2588266451018637,0.15838930716829994,0.0773052871
A5_geom_only,47030.020000000004,0.2910444260258361,0.2581078860836103,0.2592682670422644,0.15830565530530094,0.0772622973
A5_geom_only,47110.020000000004,0.2915395066333569,0.25854468211913995,0.2597099252954267,0.15822184858236976,0.0772200525
A5_geom_only,47200.020000000004,0.2920964759276347,0.2590360810192923,0.2602068072028638,0.15812737162035936,0.077154085
A5_geom_only,47280.020000000004,0.29259155639215284,0.25947288209308506,0.2606485041232528,0.1580431696557523,0.0770999789
A5_geom_only,47360.020000000004,0.2930866371426762,0.25990967802604314,0.26109019083271845,0.15795876840081224,0.0770110339
A5_geom_only,47440.020000000004,0.29358171610566647,0.2603464684975556,0.26153189793098486,0.15787408962623709,0.0769547001
A5_geom_only,47520.020000000004,0.29407679342412624,0.2607832675785492,0.2619736503134914,0.1577891168347492,0.0769309849
A5_geom_only,47600.020000000004,0.29457187117159395,0.26122007164611727,0.2624154162650224,0.15770385172320778,0.0768783614
A5_geom_only,47680.020000000004,0.2950669549966743,0.2616568701321517,0.2628571771394678,0.1576182635828662,0.0767879337
A5_geom_only,47760.020000000004,0.29556203603320297,0.2620936651328865,0.2632989568722449,0.15753230167090246,0.0767471641
A5_geom_only,47840.020000000004,0.2960571152821984,0.2625304657152489,0.2637407734339503,0.15744593967841736,0.0766945407
A5_geom_only,47920.020000000004,0.2965521986067694,0.2629672626568019,0.2641825796502897,0.15735919373333115,0.0766100362
A5_geom_only,48000.020000000004,0.29704728264635366,0.26340405871892514,0.26462442108064566,0.15727196918198721,0.076581873
A5_geom_only,48090.020000000004,0.297604249652589,0.26389546560043575,0.2651215333310723,0.1571732842166247,0.0765344352
A5_geom_only,48170.020000000004,0.29809933197614147,0.2643322737052686,0.2655634207506864,0.15708504231007958,0.0764729157
A5_geom_only,48250.020000000004,0.2985944165877364,0.26476908080945805,0.2660053210395261,0.15699627044712422,0.0764277056
A5_geom_only,48330.020000000004,0.2990894991972942,0.26520588689558305,0.26644723449135416,0.15690694535845204,0.0763624832
A5_geom_only,48410.020000000004,0.2995845759437435,0.2656426838364669,0.2668891359780473,0.1568170574047659,0.0762824342
A5_geom_only,48490.020000000004,0.3000796573377788,0.266079479390132,0.2673310765465854,0.1567265230666975,0.0762683526
A5_geom_only,48570.020000000004,0.3005747381598035,0.26651627584803755,0.2677730244637134,0.15663537747514844,0.0761883035
A5_geom_only,48650.020000000004,0.30106981840981756,0.2669530754568046,0.26821501382129265,0.15654353087905054,0.0761742145
A5_geom_only,48730.020000000004,0.30156490466594305,0.2673898759343294,0.2686570005171236,0.15645102844615247,0.0760949105
A5_geom_only,48810.020000000004,0.30205998541646645,0.267826667889608,0.2690989913803059,0.15635779360054108,0.0760333911
A5_geom_only,48890.020000000004,0.3025550689555414,0.268263466480572,0.269541032165776,0.15626378490408957,0.0760155991
A5_geom_only,48970.020000000004,0.30305015049257944,0.2687002659572746,0.26998307062797966,0.15616903356984652,0.0759362951
A5_geom_only,49060.020000000004,0.30360712064487316,0.2691916580523798,0.27048037538040237,0.1560614626225182,0.0758784786
A5_geom_only,49140.020000000004,0.30410220110939135,0.2696284530622204,0.2709224545490353,0.15596495156424214,0.0758429021
A5_geom_only,49220.020000000004,0.30459728715101275,0.27006525516411395,0.2713645701165597,0.15586756802455992,0.0758184418
A5_geom_only,49300.020000000004,0.30509237111909576,0.27050206277742117,0.2718067040384766,0.1557693045867261,0.0757569149
A5_geom_only,49380.020000000004,0.30558745294213907,0.27093886936357586,0.27224884418521794,0.15567013162133364,0.0757005885
A5_geom_only,49460.020000000004,0.3060825333351558,0.2713756719034237,0.2726909901071852,0.1555700202489971,0.0756464824
A5_geom_only,49540.020000000004,0.3065776132991646,0.2718124744879296,0.2731331624317609,0.15546892635846796,0.0756190568
A5_geom_only,49620.020000000004,0.30707268925909914,0.27224927397282345,0.27357533514754606,0.15536685672429587,0.0755338222
A5_geom_only,49700.020000000004,0.30756777058163304,0.27268607406544126,0.27401754367212816,0.15526373559942283,0.0755071342
A5_geom_only,49780.020000000004,0.30806285061714317,0.273122876096757,0.27445976161612223,0.1551595881897164,0.0754419118
A5_geom_only,49860.020000000004,0.30855793229718387,0.2735596705611567,0.2749019782990265,0.1550543689474583,0.0753759444
A5_geom_only,49940.020000000004,0.30905301440623245,0.2739964610079226,0.275344213086036,0.1549480422922596,0.0753248036
A5_geom_only,50030.020000000004,0.30960998484453145,0.2744878565627863,0.275841776439464,0.15482705633874047,0.0752996057
A5_geom_only,50110.020000000004,0.31010506502304436,0.274924652524015,0.27628405499979825,0.15471831568329075,0.0752284452
A5_geom_only,50190.020000000004,0.3106001508501619,0.275361447041791,0.27672636116615107,0.15460837067041372,0.0752062127
A5_geom_only,50270.020000000004,0.31109523045666404,0.2757982491196206,0.27716870178445396,0.15449722018722037,0.0751624852
A5_geom_only,50350.020000000004,0.31159031599777615,0.27623504963241474,0.2776110400031444,0.15438486191323053,0.0751009658
A5_geom_only,50430.020000000004,0.3120854011098805,0.27667185122294824,0.2780534112211585,0.15427122628222373,0.0750839114
A5_geom_only,50510.020000000004,0.31258048493496077,0.2771086578190199,0.27849580259491774,0.15415632672550644,0.075032033
A5_geom_only,50590.020000000004,0.31307556997556363,0.2775454628975952,0.2789382022923814,0.15404013180926374,0.0749882981
A5_geom_only,50670.020000000004,0.3135706550161665,0.27798226697376405,0.2793806184811425,0.15392261376715655,0.0749490187
A5_geom_only,50750.020000000004,0.314065737339719,0.27841906901723196,0.27982304521324997,0.1538037584783465,0.0748867542
A5_geom_only,50830.020000000004,0.31456082445386035,0.2788558736297895,0.28026550582493537,0.153683520287244,0.0748660043
A5_geom_only,50910.020000000004,0.3150559099949725,0.27929267817873904,0.28070797006187065,0.1535619189270822,0.0748052225
A5_geom_only,51000.020000000004,0.31561288086227934,0.2797840724989459,0.28120573775398205,0.15342344256503873,0.0747273937
A5_geom_only,51080.020000000004,0.3161079620418107,0.2802208665103849,0.2816482338944969,0.15329881317195462,0.0747088641
A5_geom_only,51160.020000000004,0.3166030472969176,0.2806576599560553,0.2820907372802927,0.15317275703118466,0.0746399313
A5_geom_only,51240.020000000004,0.31709812704642243,0.28109445092529006,0.28253326235342424,0.15304522022119552,0.0745999068
A5_geom_only,51320.020000000004,0.31759320693892995,0.28153125101507276,0.28297583651425884,0.15291618008434946,0.0746088028
A5_geom_only,51400.020000000004,0.3180882941960739,0.281968052527633,0.2834184078510543,0.15278567129203618,0.07453987
A5_geom_only,51480.020000000004,0.31858338202522846,0.28240484700403345,0.2838609823991599,0.15265364146917118,0.0744872466
A5_geom_only,51560.020000000004,0.31907846442028226,0.2828416465862431,0.28430360297473567,0.1525200539553386,0.0744746476
A5_geom_only,51640.020000000004,0.3195735475303494,0.28327845623979875,0.2847462579107807,0.1523849203843793,0.0744375885
A5_geom_only,51720.020000000004,0.3200686359315145,0.2837152658411916,0.2851889112358765,0.15224824630025294,0.0743908957
A5_geom_only,51800.020000000004,0.3205637225451466,0.2841520719360408,0.28563157595422617,0.15210999298015054,0.0743441954
A5_geom_only,51880.020000000004,0.3210588078002535,0.28458887752244705,0.2860742583880713,0.15197015484321638,0.0742937922
A5_geom_only,51970.020000000004,0.32161577595051005,0.285080272939533,0.28657226048466394,0.151810957068887,0.0742167085
A5_geom_only,52050.020000000004,0.32211085720154264,0.2855170623993346,0.287014955054285,0.15166771570026538,0.0741848424
A5_geom_only,52130.020000000004,0.3226059439581773,0.2859538543634213,0.2874576775372325,0.15152285929807913,0.0741477832
A5_geom_only,52210.020000000004,0.3231010257097192,0.28639064429342526,0.28790040994531846,0.15137638481413476,0.0740988627
A5_geom_only,52290.020000000004,0.3235961134673725,0.28682744340801936,0.28834320263028657,0.15122823735879448,0.0741047934
A5_geom_only,52370.020000000004,0.3240912012250256,0.2872642535402293,0.2887860177951825,0.1510784736257927,0.0740469769
A5_geom_only,52450.020000000004,0.3245862856221166,0.28770106519816885,0.28922884470646465,0.15092706666817757,0.0740106627
A5_geom_only,52530.020000000004,0.32508137402328185,0.2881378768326141,0.2896716808088001,0.15077402343230203,0.0739706382
A5_geom_only,52610.020000000004,0.3255764667145265,0.2885746864562103,0.2901145290733633,0.1506193324708293,0.0739313513
A5_geom_only,52690.020000000004,0.32607155482968647,0.28901148794959614,0.2905573662171522,0.15046301779803903,0.0738505572
A5_geom_only,52770.020000000004,0.3265666407283052,0.2894482890534772,0.2910002470172214,0.1503050157048704,0.0738512948
A5_geom_only,52850.020000000004,0.3270617273419373,0.2898850961496679,0.2914431515751628,0.15014538148328646,0.0737986714
A5_geom_only,52940.020000000004,0.32761870021128126,0.2903764938459465,0.2919414003514943,0.1499638573734872,0.0737097263
A5_geom_only,53020.020000000004,0.32811378539488684,0.2908132919306965,0.29238433576843137,0.14980071935874698,0.0737193599
A5_geom_only,53100.020000000004,0.32860887601259314,0.291250097008091,0.2928272952370887,0.1496359646243909,0.0736667365
A5_geom_only,53180.020000000004,0.3291039568346179,0.2916868975230394,0.2932702515763133,0.14946959699852047,0.073609665
A5_geom_only,53260.020000000004,0.32959904116020755,0.2921236986039415,0.29371324049623965,0.14930159090051012,0.0736000314
A5_geom_only,53340.020000000004,0.3300941236267627,0.2925604986016239,0.29415623210711395,0.14913200185500095,0.0735325813
A5_geom_only,53420.020000000004,0.3305892118849252,0.29299729817294173,0.29459925439421875,0.14896079219944988,0.0735162795
A5_geom_only,53500.020000000004,0.3310842960675123,0.2934340971609159,0.2950422807154425,0.14878802447258452,0.0734569803
A5_geom_only,53580.020000000004,0.3315793736719774,0.2938708880906553,0.2954853078421446,0.14861369057824297,0.0734058395
A5_geom_only,53660.020000000004,0.3320744530639756,0.2943076775439503,0.2959283631522608,0.1484377904029693,0.0733643323
A5_geom_only,53740.020000000004,0.33256954160814334,0.2947444679898221,0.29637143932701526,0.14826035753104264,0.0733257905
A5_geom_only,53820.020000000004,0.3330646311533297,0.2951812655686239,0.29681456269407835,0.1480813793415547,0.0733280107
A5_geom_only,53910.020000000004,0.33362159394098684,0.29567267300764055,0.2973131061540475,0.1478782517823529,0.0732991099
A5_geom_only,53990.020000000004,0.3341166779805711,0.2961094801033069,0.29775626267180955,0.1476961386087433,0.0732561201
A5_geom_only,54070.020000000004,0.3346117597321131,0.296546280090758,0.2981994092029992,0.147512598715107,0.0732064545
A5_geom_only,54150.020000000004,0.3351068411976497,0.29698307305558874,0.29864256788272203,0.14732762741505087,0.0731575415
A5_geom_only,54230.020000000004,0.3356019199461359,0.29741986400170267,0.2990857467628095,0.14714125819442184,0.0731338188
A5_geom_only,54310.020000000004,0.33609700205518467,0.297856656492132,0.2995289559925128,0.14695350747752564,0.0731138065
A5_geom_only,54390.020000000004,0.3365920867382809,0.29829345504739824,0.2999721998214032,0.14676440797606266,0.0730641484
A5_geom_only,54470.020000000004,0.33708717034885727,0.29873025608680515,0.30041545597012465,0.1465740114506598,0.0730367228
A5_geom_only,54550.020000000004,0.3375822555324629,0.2991670601980844,0.3008587411078348,0.14638232352798233,0.0730219036
A5_geom_only,54630.020000000004,0.3380773423605989,0.2996038637299221,0.3013020265414281,0.14618941835386515,0.0729596391
A5_geom_only,54710.020000000004,0.3385724253991646,0.3000406658139602,0.30174533554275856,0.1459952881345169,0.0729359239
A5_geom_only,54790.020000000004,0.3390675128708126,0.30047747497237326,0.3021886828842528,0.1457999763985358,0.0729151592
A5_geom_only,54880.020000000004,0.33962448731318584,0.30096887832384367,0.3026874235537569,0.14557894954395942,0.0728365928
A5_geom_only,54960.020000000004,0.3401195721392848,0.3014056758796329,0.3031307766566883,0.14538129202623273,0.0728188083
A5_geom_only,55040.020000000004,0.34061465968243404,0.3018424723362595,0.3035741361697353,0.14518261330261995,0.0727750733
A5_geom_only,55120.020000000004,0.34110974601006083,0.30227926940125427,0.3040175333859667,0.1449828972340236,0.0727661848
A5_geom_only,55200.020000000004,0.34160482912012796,0.30271606890364666,0.30446094176058747,0.14478224239628104,0.0727031827
A5_geom_only,55280.020000000004,0.3420999193803275,0.3031528654143173,0.3049043633511931,0.14458066475087958,0.0726846531
A5_geom_only,55360.020000000004,0.34259500191838405,0.30358966191586373,0.30534780386892824,0.14437821781303875,0.0726394355
A5_geom_only,55440.020000000004,0.34309008624397375,0.30402646199138333,0.3057912782726495,0.1441749303360105,0.0726364702
A5_geom_only,55520.020000000004,0.34358517335811506,0.3044632706510434,0.30623479031728074,0.14397085675414428,0.0726149753
A5_geom_only,55600.020000000004,0.3440802605437577,0.3049000736253834,0.30667827511406953,0.14376610685629063,0.0725341886
A5_geom_only,55680.020000000004,0.3445753445118407,0.3053368671081228,0.3071217704622149,0.1435606619744606,0.0725141764
A5_geom_only,55760.020000000004,0.3450704292664383,0.30577366516553284,0.30756531030316,0.14335457169348026,0.0724986121
A5_geom_only,55850.020000000004,0.34562739612967097,0.30626506518910246,0.308064307249579,0.14312205304562486,0.0724556223
A5_geom_only,55930.020000000004,0.346122480741266,0.306701862190494,0.30850786986836676,0.14291482323908705,0.0724215284
A5_geom_only,56010.020000000004,0.34661756706889274,0.3071386581919414,0.30895145146614,0.14270712962416243,0.0723985508
A5_geom_only,56090.020000000004,0.34711265067946906,0.30757545623100335,0.30939506040448916,0.14249902041593696,0.0723770559
A5_geom_only,56170.020000000004,0.34760773436154674,0.3080122557603902,0.30983868568036643,0.14229056481906957,0.0723496303
A5_geom_only,56250.020000000004,0.3481028221907014,0.30844905428041913,0.3102823239330942,0.14208181468383685,0.0723147914
A5_geom_only,56330.020000000004,0.3485979088758347,0.30888585077217684,0.3107259733641271,0.14187282880777916,0.072262913
A5_geom_only,56410.020000000004,0.3490929914853925,0.3093226508590278,0.3111696612355833,0.14166363530747605,0.0722666159
A5_geom_only,56490.020000000004,0.3495880769550033,0.3097594539065692,0.3116133613039189,0.14145433090032497,0.0722317845
A5_geom_only,56570.020000000004,0.3500831613520944,0.31019625240716986,0.3120570619850782,0.141244964743503,0.0721932426
A5_geom_only,56650.020000000004,0.35057824717921177,0.31063305401341645,0.31250080355579096,0.1410355576744712,0.0721984282
A5_geom_only,56730.020000000004,0.35107333529437157,0.31106985551261473,0.3129445438235096,0.14082622588312238,0.0721465424
A5_geom_only,56820.020000000004,0.3516303096652434,0.31156125615854247,0.3134437845910735,0.14059082413569196,0.0721280128
A5_geom_only,56900.020000000004,0.3521253933473211,0.31199806277279735,0.3138875856116291,0.14038175114628537,0.0721176341
A5_geom_only,56980.020000000004,0.35262047452685247,0.3124348678287305,0.3143313870822967,0.14017291897087505,0.0720613077
A5_geom_only,57060.020000000004,0.3531155618554977,0.31287166682851714,0.3147751894499534,0.13996437551862972,0.0720286965
A5_geom_only,57140.020000000004,0.3536106431065304,0.31330846741667523,0.31521903018276504,0.13975614502997097,0.0720190555
A5_geom_only,57220.020000000004,0.3541057275751228,0.31374526944427295,0.31566288088992706,0.13954832838572548,0.0719997883
A5_geom_only,57300.020000000004,0.3546008137597469,0.3141820674544021,0.3161067392449316,0.13934096382465394,0.0719560534
A5_geom_only,57380.020000000004,0.35509589930085905,0.3146188629361291,0.31655061118638084,0.13913410984205676,0.0719286278
A5_geom_only,57460.020000000004,0.3555909828399341,0.31505565844800915,0.31699450826586584,0.13892780965082394,0.0719175115
A5_geom_only,57540.020000000004,0.3560860698110729,0.3154924620851786,0.3174384531438779,0.1387221039375983,0.0719019398
A5_geom_only,57620.020000000004,0.35658115785473143,0.31592926610052163,0.31788239002338203,0.13851710888755392,0.071863398
A5_geom_only,57710.020000000004,0.3571381291510462,0.3164206615859577,0.31838181945056054,0.1382873612063562,0.0718159676
A5_geom_only,57790.020000000004,0.35763321848172863,0.31685745556872474,0.3188257795830586,0.13808396946056337,0.0717989206
A5_geom_only,57870.020000000004,0.35812830252131306,0.31729424955149177,0.31926976007923646,0.13788141598373319,0.07177075
A5_geom_only,57950.020000000004,0.35862339313901925,0.3177310455735012,0.3197137672975332,0.13767974542764885,0.0717603713
A5_geom_only,58030.020000000004,0.35911847674959557,0.31816785073121884,0.3201578226012236,0.13747899282414439,0.0717700124
A5_geom_only,58110.020000000004,0.3596135698698481,0.31860466237226415,0.32060189199719086,0.13727924886686474,0.0717307255
A5_geom_only,58190.020000000004,0.36010865526795754,0.3190414679053304,0.32104594449545987,0.13708057106834562,0.0716944113
A5_geom_only,58270.020000000004,0.36060374681518104,0.31947827253305416,0.32149002966349727,0.13688295443064516,0.071686253
A5_geom_only,58350.020000000004,0.3610988373613859,0.3199150811460273,0.32193413662422676,0.13668648108545037,0.0716603175
A5_geom_only,58430.020000000004,0.3615939246185299,0.3203518846703329,0.3223782359223997,0.13649120751806634,0.0716232508
A5_geom_only,58510.020000000004,0.36208901015964196,0.3207886862494561,0.3228223612407092,0.1362971409043807,0.0716002807
A5_geom_only,58590.020000000004,0.3625840973452846,0.3212254862460397,0.3232664922787004,0.13610436076634644,0.0715595111
A5_geom_only,58680.020000000004,0.36314106828409287,0.32171688460782416,0.32376616849094886,0.135889033516842,0.0715417266
A5_geom_only,58760.020000000004,0.3636361572572686,0.3221536861659571,0.3242103510034591,0.1356990707356033,0.0715239346
A5_geom_only,58840.020000000004,0.3641312424408742,0.3225904923034592,0.3246545657673968,0.1355104897973207,0.0715076253
A5_geom_only,58920.020000000004,0.3646263337020924,0.32302729376535116,0.3250987601901779,0.13532338335204708,0.0714609325
A5_geom_only,59000.020000000004,0.36512141838518863,0.3234640892889579,0.3255429742472738,0.13513772328489593,0.0714438856
A5_geom_only,59080.020000000004,0.36561650228177034,0.3239008903694035,0.3259872286855485,0.13495355760819805,0.0714327693
A5_geom_only,59160.020000000004,0.3661115896104156,0.32433769342543245,0.326431494959193,0.13477094122530708,0.0713905171
A5_geom_only,59240.020000000004,0.36660667879809533,0.3247744985434431,0.3268757867081075,0.13458988476975015,0.0713979304
A5_geom_only,59320.020000000004,0.36710176412470363,0.32521130869738835,0.3273201048199573,0.13441042915236873,0.0713979304
A5_geom_only,59400.020000000004,0.36759685181085555,0.325648116257191,0.3277644157323205,0.13423262859975504,0.0713630989
A5_geom_only,59480.020000000004,0.3680919359219413,0.3260849177936058,0.32820873119055416,0.1340564871245998,0.0713208467
A5_geom_only,59560.020000000004,0.36858702189206133,0.32652171936287877,0.3286530740172854,0.13388202240588223,0.0713245571
A5_geom_only,59650.020000000004,0.3691439929023708,0.327013127391121,0.32915300182532475,0.13368778437773127,0.0713089854
A5_geom_only,59730.020000000004,0.3696390846640983,0.32744993343076356,0.3295973775994163,0.13351700110472925,0.0712608099
A5_geom_only,59810.020000000004,0.3701341689896878,0.32788673549932745,0.3300417673898254,0.13334796800646065,0.07124006
A5_geom_only,59890.020000000004,0.37062925624683185,0.3283235339741345,0.33048615917864305,0.13318073361573923,0.0712030008
A5_geom_only,59970.020000000004,0.3711243373548618,0.32876032948762635,0.3309305723699474,0.1330152866614942,0.0711955875
A5_geom_only,60050.020000000004,0.3716194235394859,0.3291971275189308,0.3313750130837628,0.1328516560551903,0.0711763129
A5_geom_only,60130.020000000004,0.37211450643504895,0.32963392450729767,0.33181946102101717,0.13268987086462805,0.071137771
A5_geom_only,60210.020000000004,0.37260959169015573,0.3300707261332031,0.33226395247628304,0.1325299098771689,0.0711503699
A5_geom_only,60290.020000000004,0.3731046773027692,0.3305075281230266,0.3327084375891657,0.1323718472595691,0.0710955262
A5_geom_only,60370.020000000004,0.3735997667049528,0.33094433075870905,0.3331529576200054,0.13221563018014704,0.0711088628
A5_geom_only,60450.020000000004,0.37409485560662725,0.33138113988157875,0.3335975016555045,0.13206131207245783,0.0710814446
A5_geom_only,60530.020000000004,0.37458993893119835,0.3318179469630119,0.33404204447883346,0.13190890224614948,0.0710199252
A5_geom_only,60620.020000000004,0.37514691008451057,0.33230935039428583,0.3345421616551336,0.13173972431934156,0.0710043609
A5_geom_only,60700.020000000004,0.3756419941240949,0.3327461504216447,0.33498672347320524,0.13159137744316637,0.0709739625
A5_geom_only,60780.020000000004,0.3761370799512124,0.33318294996152414,0.33543130578783287,0.13144494620595396,0.0709606186
A5_geom_only,60860.020000000004,0.37663216577832986,0.3336197515316168,0.33587591289554486,0.13130043476776626,0.0709502399
A5_geom_only,60940.020000000004,0.3771272516769487,0.3340565525566662,0.33632052706764975,0.131157861240065,0.070916146
A5_geom_only,61020.020000000004,0.37762233607403967,0.3344933510756726,0.33676515205610086,0.13101721634206204,0.0708998442
A5_geom_only,61100.020000000004,0.378117423188181,0.334930152669148,0.33720981072552836,0.13087848883864234,0.0708887279
A5_geom_only,61180.020000000004,0.3786125121613566,0.3353669592861414,0.33765449393586255,0.13074169368213484,0.0708635226
A5_geom_only,61260.020000000004,0.37910759770246893,0.33580376484711416,0.3380991769943693,0.13060684119105948,0.0708398074
A5_geom_only,61340.020000000004,0.3796026866756447,0.33624056944552694,0.3385438781521676,0.1304739073111109,0.0708153471
A5_geom_only,61420.020000000004,0.38009777293177005,0.33667737094547495,0.33898857696510265,0.13034291485155527,0.0707901493
A5_geom_only,61500.020000000004,0.38059286204794845,0.3371141715301914,0.3394333038574574,0.13021382228938744,0.0707864389
A5_geom_only,61590.020000000004,0.3811498356323057,0.3376055738250751,0.33993363761810835,0.13007089387665846,0.0707723573
A5_geom_only,61670.020000000004,0.381644922960951,0.33804237386388325,0.34037839066995723,0.12994587093507676,0.0707412288
A5_geom_only,61750.020000000004,0.38214000893107103,0.3384791764557561,0.3408231724965801,0.12982273939553757,0.0707286298
A5_geom_only,61830.020000000004,0.3826350956877057,0.33891598052000627,0.3412679660041922,0.1297015080252931,0.0706974939
A5_geom_only,61910.020000000004,0.38313018287334843,0.33935278665071056,0.34171278452060566,0.12958214922297737,0.0706804469
A5_geom_only,61990.020000000004,0.3836252706310017,0.33978959373093093,0.34215761019083035,0.129464676166282,0.0706456155
A5_geom_only,62070.020000000004,0.38412035803114847,0.3402264003484765,0.3426024524957213,0.12934905874108532,0.0706218928
A5_geom_only,62150.020000000004,0.38461544593180436,0.3406632105047872,0.34304732087820156,0.12923528939297443,0.0706033632
A5_geom_only,62230.020000000004,0.38511053540548934,0.34110002367710074,0.34349220701087524,0.12912336144298162,0.0705944672
A5_geom_only,62310.020000000004,0.3856056230201399,0.3415368358037593,0.34393709517216153,0.12901327022587958,0.0705507398
A5_geom_only,62390.020000000004,0.3861007079892414,0.34197363725331337,0.3443819552668299,0.12890501666502482,0.0705159009
A5_geom_only,62470.020000000004,0.38659579431686825,0.3424104322697845,0.34482683858735774,0.12879854013405237,0.070490703
A5_geom_only,62560.020000000004,0.3871527642546579,0.3429018271881623,0.34532735755539146,0.12868089367231964,0.0704699531
A5_geom_only,62640.020000000004,0.3876478518693084,0.3433386242357048,0.3457722928775447,0.12857818746654956,0.0704491958
A5_geom_only,62720.020000000004,0.38814293376385295,0.34377542223126406,0.34621723742309457,0.12847724623479836,0.0704277009
A5_geom_only,62800.020000000004,0.38863801401386705,0.34421222078685454,0.34666220414228066,0.12837803204228265,0.0704180673
A5_geom_only,62880.020000000004,0.3891330980534513,0.34464902183500296,0.3471071884625278,0.12828054361176203,0.0703921244
A5_geom_only,62960.020000000004,0.3896281830940542,0.345085815731094,0.3475521512140881,0.12818478153650661,0.0703432038
A5_geom_only,63040.020000000004,0.39012326284355914,0.34552260571374604,0.3479971394062719,0.12809068428020384,0.0703446865
A5_geom_only,63120.020000000004,0.3906183467401408,0.34595940583968854,0.3484421858167826,0.1279982396958745,0.0703387558
A5_geom_only,63200.020000000004,0.3911134309227278,0.3463962119220577,0.3488872419821202,0.12790746421328947,0.0703395009
A5_geom_only,63280.020000000004,0.3916085186088798,0.3468330083218185,0.3493322613643055,0.12781834780175116,0.0702950284
A5_geom_only,63360.02099999999,0.39210361019561474,0.34726980937262913,0.34977733155273993,0.12773080729835656,0.0702965111
A5_geom_only,63440.02099999999,0.39259869859678,0.34770660681890997,0.3502223985079186,0.12764489276277938,0.0702535212
A5_geom_only,63530.02099999999,0.39315566939258556,0.348198005229259,0.35072313734526417,0.12755009414796467,0.0702431425
A5_geom_only,63610.02099999999,0.39365075514820164,0.34863481133675467,0.35116826697938125,0.12746748998304872,0.0702475905
A5_geom_only,63690.02099999999,0.3941458420478389,0.34907161230883005,0.3516133740572738,0.12738644321229078,0.0701749548
A5_geom_only,63770.02099999999,0.3946409357401021,0.3495084129222214,0.35205851522423826,0.12730688688225383,0.0701971948
A5_geom_only,63850.02099999999,0.39513602092370775,0.34994521186248456,0.35250364625755415,0.12722885718656793,0.0701386333
A5_geom_only,63930.02099999999,0.39563110646481986,0.3503820145587929,0.3529488314957587,0.12715226313778252,0.0701660588
A5_geom_only,64010.02099999999,0.39612619472298244,0.3508188272079494,0.35339404036203514,0.12707714731322975,0.0701341927
A5_geom_only,64090.02099999999,0.39662128055009993,0.3512556347590279,0.3538392267120756,0.12700348338088216,0.0700934231
A5_geom_only,64170.02099999999,0.3971163678787452,0.35169243782585663,0.35428442202837285,0.12693122890023895,0.0700860098
A5_geom_only,64250.02099999999,0.3976114530623508,0.3521292398704402,0.35472963111140776,0.12686037396935923,0.0700496957
A5_geom_only,64330.02099999999,0.39810654053399885,0.3525660398963113,0.3551748491702571,0.12679089721449496,0.0700311661
A5_geom_only,64410.02099999999,0.39860162578910574,0.35300284045924357,0.3556200890799961,0.12672277152481018,0.0700044781
A5_geom_only,64500.02099999999,0.39915859965946826,0.3534942427739181,0.3561210023325877,0.12664773059376222,0.0699881688
A5_geom_only,64580.02099999999,0.39965368434256454,0.35393104636497313,0.3565662779047064,0.12658242152605276,0.0699607432
A5_geom_only,64660.02099999999,0.4001487729582337,0.3543678514504823,0.3570115665418747,0.1265184101260579,0.0699488819
A5_geom_only,64740.02099999999,0.40064386000087376,0.3548046534686659,0.3574568509779348,0.12645568177386368,0.069914788
A5_geom_only,64820.02099999999,0.4011389483305376,0.35524145352060793,0.35790215112369983,0.1263941996862252,0.0698925555
