dataset,cell,window,chemistry,model,parameter_set,parameter_match_grade,parameter_match_level,protocol,c_rate,initial_state_value,time_s,elapsed_fraction,q_fraction,current_A,abs_current_A,dI_dt_A_s,abs_dI_dt_A_s,voltage_exp_V,voltage_sim_V,residual_mV,abs_residual_mV
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1006.9586378718903,0.09343703262635644,,0.8822955489158988,0.8822955489158988,-0.01787195577413663,0.01787195577413663,3.77810263633728,3.9592570210495728,181.15438471229294,181.15438471229294
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1012.9898315585106,0.09399667511819065,,0.5568376183509827,0.5568376183509827,-0.0539624405176909,0.0539624405176909,3.8023855686187744,3.969767238399287,167.3816697805126,167.3816697805126
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1018.0678950832698,0.09446787539335232,,0.002547773066908121,0.002547773066908121,-0.1091537832446377,0.1091537832446377,3.843504428863525,3.988952582234388,145.44815337086314,145.44815337086314
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1024.1147890139582,0.09502897473173619,,-0.06969593465328217,0.06969593465328217,-0.011947242426983666,0.011947242426983666,3.845932722091675,3.9939007140542673,147.96799196259246,147.96799196259246
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1029.177139547979,0.09549871697756768,,0.6955455541610718,0.6955455541610718,0.15116327557162357,0.15116327557162357,3.796557664871216,3.970156689732841,173.59902486162503,173.59902486162503
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1034.223954687519,0.09596701767346218,,0.6807355880737305,0.6807355880737305,-0.0029345172505549078,0.0029345172505549078,3.796719551086426,3.969951219594182,173.23166850775618,173.23166850775618
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1040.2859004161346,0.096529513688215,,0.15335652232170105,0.15335652232170105,-0.08699831528720443,0.08699831528720443,3.835086345672608,3.98712527716509,152.03893149248194,152.03893149248194
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1045.3487684960585,0.09699930395781986,,-0.8362017273899894,0.8362017273899894,-0.19545408533073405,0.19545408533073405,3.90842080116272,4.021326469640057,112.90566847733663,112.90566847733663
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1050.395820068039,0.0974676265925953,,0.18803350627422333,0.18803350627422333,0.2029373425368598,0.2029373425368598,3.8352482318878174,3.990749761391599,155.50152950378182,155.50152950378182
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1056.4266464169689,0.09802723499867616,,0.47610530257233713,0.47610530257233713,0.047766554636286485,0.047766554636286485,3.812908172607422,3.981018769361982,168.11059675455996,168.11059675455996
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1061.4736843901628,0.09849555637160208,,0.10712054371833801,0.10712054371833801,-0.07310917033193888,0.07310917033193888,3.8380002975463863,3.99286028907145,154.85999152506392,154.85999152506392
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1066.520501509618,0.09896385725121556,,0.8763354420661926,0.8763354420661926,0.15241584550043824,0.15241584550043824,3.78134036064148,3.9678913883492113,186.55102770773135,186.55102770773135
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1072.583068461743,0.09952641091012489,,-0.4204391539096832,0.4204391539096832,-0.21389860206349226,0.21389860206349226,3.8805763721466064,4.00980496949284,129.22859734623327,129.22859734623327
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1077.6295349249522,0.09999467925187842,,0.0007416802109219134,0.0007416802109219134,0.08346054356869227,0.08346054356869227,3.8545126914978023,3.997898599868302,143.38590837049958,143.38590837049958
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1082.6454760694887,0.10046011510867235,,-0.3825111985206604,0.3825111985206604,-0.07640697282682984,0.07640697282682984,3.886404275894165,4.01159337029883,125.18909440466518,125.18909440466518
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1088.7077814517088,0.10102264449616195,,-0.20695899426937103,0.20695899426937103,0.028957994225457587,0.028957994225457587,3.875719785690308,4.007561894688793,131.84210899848514,131.84210899848514
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1093.7545304318664,0.10149093905303928,,0.00019985238031949848,0.00019985238031949848,0.04104797909786659,0.04104797909786659,3.860826253890991,4.001299896586861,140.47364269586993,140.47364269586993
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1098.7858499156628,0.10195780188640713,,0.00019985238031949848,0.00019985238031949848,0.0,0.0,3.860664367675781,4.00145563912951,140.7912714537294,140.7912714537294
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1104.863229481427,0.10252173002745686,,1.7107503414154053,1.7107503414154053,0.2814618488980277,0.2814618488980277,3.729213237762451,3.946325161839985,217.11192407753367,217.11192407753367
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1109.894848499449,0.10298862065500429,,-0.20750081539154053,0.20750081539154053,-0.3812393485946108,0.3812393485946108,3.86811113357544,4.003675126186863,135.56399261142315,135.56399261142315
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1114.941418159067,0.10345689857249003,,0.09303302317852538,0.09303302317852538,0.05955210347632545,0.05955210347632545,3.849817991256714,3.9953484988201344,145.53050756342057,145.53050756342057
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1120.9730498088593,0.10401658170351005,,0.7231788039207458,0.7231788039207458,0.10447351849875171,0.10447351849875171,3.7944531440734863,3.9746184151264874,180.16527105300105,180.16527105300105
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1126.0200291112778,0.10448489763229661,,-0.15819448232650757,0.15819448232650757,-0.17463382222013332,0.17463382222013332,3.8658447265625,4.002977420352957,137.13269379045732,137.13269379045732
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1131.066675195778,0.10495318264134891,,0.5073506832123791,0.5073506832123791,0.13187870803601093,0.13187870803601093,3.8192217350006095,3.9818414623759777,162.61972737536823,162.61972737536823
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1137.1291228715418,0.10551572523244586,,0.24492542445659637,0.24492542445659637,-0.043287014221153726,0.043287014221153726,3.826992273330689,3.9898420405269057,162.8497671962168,162.8497671962168
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1142.1602560073352,0.10598257077433443,,-0.2544592320919037,0.2544592320919037,-0.09925888325150545,0.09925888325150545,3.870539426803589,4.007022622736944,136.483195933355,136.483195933355
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1147.2071748896342,0.10645088109665765,,1.085842251777649,1.085842251777649,0.2655682635539036,0.2655682635539036,3.773084163665772,3.963900119833261,190.81595616748893,190.81595616748893
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1153.253757702314,0.1070119515659873,,-0.44229286909103394,0.44229286909103394,-0.25272706389866073,0.25272706389866073,3.8755578994750977,4.012271577835861,136.71367836076342,136.71367836076342
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1158.31650078667,0.10748173023708703,,-0.0474809966981411,0.0474809966981411,0.0779837858280559,0.0779837858280559,3.854188919067383,4.001219084707111,147.03016563972858,147.03016563972858
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1163.3632884329,0.10795002838184069,,0.00019985238031949848,0.00019985238031949848,0.009447762105481096,0.009447762105481096,3.852084398269653,4.000237578023151,148.1531797534985,148.1531797534985
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1169.42566347319,0.10851256423299534,,1.2512803077697754,1.2512803077697754,0.20636804009564894,0.20636804009564894,3.7604570388793945,3.9592353976686816,198.77835878928707,198.77835878928707
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1174.4724530391904,0.10898086255588706,,1.6556644439697266,1.6556644439697266,0.08012700567589338,0.08012700567589338,3.714157819747925,3.944355054173915,230.19723442599016,230.19723442599016
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1179.535562804611,0.10945067525181092,,0.015009813010692596,0.015009813010692596,-0.32404089719014634,0.32404089719014634,3.824240207672119,3.993148603282621,168.90839561050174,168.90839561050174
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1185.597544056487,0.11001317456281437,,-0.5602307319641113,0.5602307319641113,-0.09489315804082452,0.09489315804082452,3.8802525997161865,4.01475852682155,134.50592710536392,134.50592710536392
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1190.628097431796,0.11047996630795572,,-0.3525300621986389,0.3525300621986389,0.041287837394770974,0.041287837394770974,3.8719964027404794,4.010604757884498,138.6083551440187,138.6083551440187
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1195.6754588185504,0.11094831769085649,,0.00019985238031949848,0.00019985238031949848,0.06988402207629078,0.06988402207629078,3.847713470458984,4.000162676207836,152.44920574885202,152.44920574885202
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1201.0352685336966,0.11144566157012802,,0.00019985238031949848,0.00019985238031949848,0.0,0.0,3.849332332611084,4.000473932120222,151.1415995091383,151.1415995091383
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1206.0976813775303,0.11191540959777,,0.008146660402415646,0.008146660402415646,0.0015697668813747104,0.0015697668813747104,3.849656105041504,4.000518960636171,150.86285559466717,150.86285559466717
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1211.1600623672202,0.11238515466962357,,2.1183855533599854,2.1183855533599854,0.41684711151833365,0.41684711151833365,3.692626953125,3.935053722189869,242.42676906486915,242.42676906486915
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1217.222706420911,0.11294771548288982,,1.2227439880371094,1.2227439880371094,-0.14773118088264436,0.14773118088264436,3.746696949005127,3.954705891164112,208.008942158985,208.008942158985
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1222.2850751451224,0.11341745941661331,,0.5124077796936035,0.5124077796936035,-0.1403169636668768,0.1403169636668768,3.793643712997437,3.975605737611776,181.96202461433896,181.96202461433896
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1228.331850160355,0.11397854772067373,,0.1921875178813311,0.1921875178813311,-0.052957198011434434,0.052957198011434434,3.8260209560394287,3.986838210343813,160.81725430438442,160.81725430438442
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1233.3943133743378,0.11444830042222891,,-0.6079115867614746,0.6079115867614746,-0.15804541600083186,0.15804541600083186,3.886566162109375,4.014772886021841,128.20672391246558,128.20672391246558
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1238.441132654165,0.11491660150230616,,-0.15295681357383728,0.15295681357383728,0.09014683268056772,0.09014683268056772,3.858883619308472,4.002561345860496,143.6777265520237,143.6777265520237
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1244.534753708782,0.11548203671272972,,0.00019985238031949848,0.00019985238031949848,0.02513393343324306,0.02513393343324306,3.848522901535034,3.998561885255188,150.03898372015368,150.03898372015368
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1249.5815909382109,0.11595033945837442,,1.1970975399017334,1.1970975399017334,0.23715797302559025,0.23715797302559025,3.761266469955444,3.959655548009254,198.38907805381024,198.38907805381024
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1254.6433227198668,0.11642002428935018,,2.1297638416290283,2.1297638416290283,0.18425834120791365,0.18425834120791365,3.681294918060303,3.930150014011097,248.8550959507938,248.8550959507938
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1260.705994041302,0.11698258763282673,,1.2153390645980835,1.2153390645980835,-0.1508286906133133,0.1508286906133133,3.7364981174468994,3.951086432332167,214.58831488526764,214.58831488526764
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1265.7528372656216,0.11745089093474534,,1.388001561164856,1.388001561164856,0.03421197942800131,0.03421197942800131,3.7198238372802734,3.944713464664572,224.88962738429842,224.88962738429842
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1270.7996514678323,0.11791919154366381,,-0.06608375161883628,0.06608375161883628,-0.2881194461541182,0.2881194461541182,3.831525087356568,3.989744132577561,158.21904522099305,158.21904522099305
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1276.8469183351262,0.11848032548733184,,-0.19485816359519958,0.19485816359519958,-0.021294646788754593,0.021294646788754593,3.845770835876465,3.9971292943942487,151.35845851778384,151.35845851778384
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1281.893792421124,0.11894863165294664,,0.41235020756721497,0.41235020756721497,0.12031375477487474,0.12031375477487474,3.8027093410491934,3.9788577383896326,176.1483973404392,176.1483973404392
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1286.9249134819129,0.11941547607437945,,2.20218825340271,2.20218825340271,0.35575332499649287,0.35575332499649287,3.663487672805786,3.925144569313302,261.6568965075157,261.6568965075157
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1292.9874979325086,0.11997803135699517,,2.2892417907714844,2.2892417907714844,0.01435914634726778,0.01435914634726778,3.645518302917481,3.917432361346238,271.91405842875713,271.91405842875713
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1298.0342074245564,0.12044632224971821,,-0.5020745396614075,0.5020745396614075,-0.5530962966723679,0.5530962966723679,3.8546745777130127,3.999363447037776,144.6888693247632,144.6888693247632
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1303.0811191340345,0.12091463190646583,,-0.3465699553489685,0.3465699553489685,0.030811829741424233,0.030811829741424233,3.851274967193604,3.998787023708269,147.51205651466526,147.51205651466526
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1309.128005520979,0.12147573054485568,,-0.30918383598327637,0.30918383598327637,0.006182705771752186,0.006182705771752186,3.8554840087890634,4.000922310649186,145.43830186012218,145.43830186012218
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1314.1747929115736,0.12194402866588859,,-0.3682430684566498,0.3682430684566498,-0.011702342084677325,0.011702342084677325,3.8643877506256095,4.0049922842936425,140.60453366803304,140.60453366803304
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1319.221726234755,0.12241234032820052,,-0.6279591917991638,0.6279591917991638,-0.05146018516820906,0.05146018516820906,3.886404275894165,4.015569621924675,129.16534603050957,129.16534603050957
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1325.2996164242231,0.12297631585070357,,-0.00865000206977129,0.00865000206977129,0.10189542265875931,0.10189542265875931,3.843828201293945,3.997262086585752,153.43388529180712,153.43388529180712
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1330.3307232195712,0.12344315894842713,,1.9243103452026844e-05,1.9243103452026844e-05,0.0017231288314609565,0.0017231288314609565,3.8431806564331055,3.997113918022336,153.9332615892306,153.9332615892306
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1335.37759479934,0.1239114648814856,,0.11904075741767883,0.11904075741767883,0.023583226248780398,0.023583226248780398,3.835086345672608,3.993274605843559,158.188260170951,158.188260170951
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1341.4243546569087,0.12447255177904622,,2.8872392177581787,2.8872392177581787,0.45779864349591004,0.45779864349591004,3.614274263381958,3.911218698450024,296.9444350680659,296.9444350680659
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1346.4863035229391,0.12494225675357011,,1.423581600189209,1.423581600189209,-0.28914903257740054,0.28914903257740054,3.7146434783935542,3.94307636907608,228.4328906825257,228.4328906825257
calce_20r,2,calce_20r/2/US06_80SOC,NMC_Graphite,SPMe,Chen2020,B,compatible_surrogate,US06,,0.8,1351.517910255434,0.12540914624112712,,0.6661062836647034,0.6661062836647034,-0.1505434261450984,0.1505434261450984,3.770332098007202,3.964795605716661,194.46350770945875,194.46350770945875
